"imdb_title_id","title","original_title","year","date_published","genre","duration","country","language_1","language_2","language_3","director","writer","actors","actors_1","actors_f2","description","desc35","avg_vote","votes","usa_gross_income","worlwide_gross_income","reviews_from_users","budget","profit"
"tt0172495","Il gladiatore","Gladiator",2000,"2000-05-19","Action, Adventure, Drama",155,"USA, UK, Malta, Morocco","English","","","Ridley Scott","David Franzoni, David Franzoni","Russell Crowe, Joaquin Phoenix, Connie Nielsen, Oliver Reed, Richard Harris, Derek Jacobi, Djimon Hounsou, David Schofield, John Shrapnel, Tomas Arana, Ralf Moeller, Spencer Treat Clark, David Hemmings, Tommy Flanagan, Sven-Ole Thorsen","Russell Crowe","Russell Crowe, Joaquin Phoenix","A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.","A former Roman General sets out",8.5,1308193,187.705427,465.361176,2653,103,362.361176
"tt0175142","Scary Movie - Senza paura, senza vergogna... senza cervello!","Scary Movie",2000,"2000-11-10","Comedy",88,"USA","English","","","Keenen Ivory Wayans","Shawn Wayans, Marlon Wayans","Carmen Electra, Dave Sheridan, Frank B. Moore, Giacomo Baessato, Kyle Graham, Leanne Santos, Mark McConchie, Karen Kruper, Anna Faris, Jon Abrahams, Rick Ducommun, Regina Hall, Marlon Wayans, Shannon Elizabeth, Lloyd Berry","Carmen Electra","Carmen Electra, Dave Sheridan","A year after disposing of the body of a man they accidentally killed, a group of dumb teenagers are stalked by a bumbling serial killer.","A year after disposing of the",6.2,228332,157.019771,278.019771,918,19,259.019771
"tt0177971","La tempesta perfetta","The Perfect Storm",2000,"2000-09-29","Action, Adventure, Drama",130,"USA","English","","","Wolfgang Petersen","Sebastian Junger, William D. Wittliff","George Clooney, Mark Wahlberg, John C. Reilly, Diane Lane, William Fichtner, John Hawkes, Allen Payne, Mary Elizabeth Mastrantonio, Karen Allen, Cherry Jones, Bob Gunton, Christopher McDonald, Michael Ironside, Rusty Schwimmer, Janet Wright","George Clooney","George Clooney, Mark Wahlberg","An unusually intense storm pattern catches some commercial fishermen unaware and puts them in mortal danger.","An unusually intense storm pattern",6.4,154003,182.618434,328.718434,804,140,188.718434
"tt0181536","Scoprendo Forrester","Finding Forrester",2000,"2001-03-23","Drama",136,"USA","English","German","","Gus Van Sant","Mike Rich","Sean Connery, Rob Brown, F. Murray Abraham, Anna Paquin, Busta Rhymes, April Grace, Michael Pitt, Michael Nouri, Richard Easton, Glenn Fitzgerald, Lil' Zane, Stephanie Berry, Fly Williams III, Damany Mathis, Damion Lee","Sean Connery","Sean Connery, Rob Brown","A young writing prodigy finds a mentor in a reclusive author.","A young writing prodigy finds",7.3,81537,51.804714,80.049764,338,43,37.049764
"tt0181689","Minority Report","Minority Report",2002,"2002-09-27","Action, Crime, Mystery",145,"USA","English","Swedish","","Steven Spielberg","Philip K. Dick, Scott Frank","Tom Cruise, Max von Sydow, Steve Harris, Neal McDonough, Patrick Kilpatrick, Jessica Capshaw, Richard Coca, Keith Campbell, Kirk B.R. Woller, Klea Scott, Frank Grillo, Anna Maria Horsford, Sarah Simmons, Eugene Osment, James Henderson","Tom Cruise","Tom Cruise, Max von Sydow","In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.","In a future where a special police",7.6,498830,132.072926,358.372926,1392,102,256.372926
"tt0181852","Terminator 3 - Le macchine ribelli","Terminator 3: Rise of the Machines",2003,"2003-09-19","Action, Sci-Fi",109,"USA, Germany, UK","English","","","Jonathan Mostow","John Brancato, Michael Ferris","Arnold Schwarzenegger, Nick Stahl, Claire Danes, Kristanna Loken, David Andrews, Mark Famiglietti, Earl Boen, Moira Sinise, Chopper Bernet, Christopher Lawford, Carolyn Hennesy, Jay Acovone, M.C. Gainey, Susan Merson, Elizabeth Morehead","Arnold Schwarzenegger","Arnold Schwarzenegger","A machine from a post-apocalyptic future travels back in time to protect a man and a woman from an advanced robotic assassin to ensure they both survive a nuclear attack.","A machine from a post-apocalyptic",6.3,371749,150.371112,433.371112,1721,200,233.371112
"tt0181865","Traffic","Traffic",2000,"2001-03-09","Crime, Drama, Thriller",147,"USA, Mexico, Germany","English","Spanish","","Steven Soderbergh","Simon Moore, Stephen Gaghan","Benicio Del Toro, Jacob Vargas, Andrew Chavez, Michael Saucedo, Tomas Milian, Jose Yenque, Emilio Rivera, Michael O'Neill, Michael Douglas, Russell G. Jones, Lorene Hetherington, Eric Collins, Beau Holden, Peter Stader, James Lew","Benicio Del Toro","Benicio Del Toro, Jacob Vargas","A conservative judge is appointed by the President to spearhead America's escalating war against drugs, only to discover that his teenage daughter is a crack addict. Two DEA agents protect an informant. A jailed drug baron's wife attempts to carry on the family business.","A conservative judge is appointed",7.6,193193,124.115725,207.515725,897,48,159.515725
"tt0181984","1 km da Wall Street","Boiler Room",2000,"2001-01-19","Crime, Drama, Thriller",120,"USA","English","Russian","","Ben Younger","Ben Younger","Giovanni Ribisi, Vin Diesel, Nia Long, Nicky Katt, Scott Caan, Ron Rifkin, Jamie Kennedy, Taylor Nichols, Bill Sage, Tom Everett Scott, Ben Affleck, John Griesemer, David Younger, Herbert Russell, Mark Webber","Giovanni Ribisi","Giovanni Ribisi, Vin Diesel","A college dropout, attempting to live up to his father's high standards, gets a job as a broker for a suburban investment firm which puts him on the fast track to success. But the job might not be as legitimate as it first appeared to be.","A college dropout, attempting",7,48459,16.970581,28.780255,253,7,21.780255
"tt0183505","Io, me & Irene","Me, Myself & Irene",2000,"2000-09-08","Comedy",116,"USA","English","German","","Bobby Farrelly, Peter Farrelly","Peter Farrelly, Mike Cerrone","Jim Carrey, Renée Zellweger, Anthony Anderson, Mongo Brownlee, Jerod Mixon, Chris Cooper, Michael Bowman, Richard Jenkins, Robert Forster, Mike Cerrone, Rob Moran, Daniel Greene, Tony Cox, Andrew Phillips, Jeremy Maleek Leggett","Jim Carrey","Jim Carrey, Renée Zellweger","A nice-guy cop with Dissociative Identity Disorder must protect a woman on the run from a corrupt ex-boyfriend and his associates.","A nice-guy cop with Dissociative",6.6,219069,90.570999,149.270999,502,51,98.270999
"tt0183649","In linea con l'assassino","Phone Booth",2002,"2003-06-27","Crime, Thriller",81,"USA","English","Swahili","","Joel Schumacher","Larry Cohen","Colin Farrell, Kiefer Sutherland, Forest Whitaker, Radha Mitchell, Katie Holmes, Paula Jai Parker, Arian Ash, Tia Texada, John Enos III, Richard T. Jones, Keith Nobbs, Dell Yount, James MacDonald, Josh Pais, Yorgo Constantine","Colin Farrell","Colin Farrell, Kiefer Sutherland","Publicist Stuart Shepard finds himself trapped in a phone booth, pinned down by an extortionist's sniper rifle. Unable to leave or receive outside help, Stuart's negotiation with the caller leads to a jaw-dropping climax.","Publicist Stuart Shepard finds",7,247774,46.566212,97.837138,660,13,84.837138
"tt0183790","Il destino di un cavaliere","A Knight's Tale",2001,"2001-11-09","Action, Adventure, Romance",132,"USA","English","French","","Brian Helgeland","Brian Helgeland","Heath Ledger, Rufus Sewell, Shannyn Sossamon, Paul Bettany, Laura Fraser, Mark Addy, Alan Tudyk, Bérénice Bejo, Scott Handy, James Purefoy, Leagh Conwell, Christopher Cazenove, Steven O'Donnell, Jonathan Slinger, Nick Brimble","Heath Ledger","Heath Ledger, Rufus Sewell","After his master dies, a peasant squire, fueled by his desire for food and glory, creates a new identity for himself as a knight.","After his master dies, a peasant",6.9,167807,56.569702,117.487473,702,65,52.487473
"tt0183869","Taxxi 2","Taxi 2",2000,"2000-12-01","Action, Comedy, Crime",88,"France","French","Japanese","German","Gérard Krawczyk","Luc Besson","Samy Naceri, Frédéric Diefenthal, Marion Cotillard, Emma Wiklund, Bernard Farcy, Jean-Christophe Bouvet, Frédérique Tirmont, Marc Faure, Haruhiko Hirata, Tsuyu Shimizu, Ko Suzuki, Yoshi Oida, Kentaro, Hiro Uchiyama, Onochi Seietsu","Samy Naceri","Samy Naceri, Frédéric Diefenthal","Police inspector Emilien and his taxi-driver pal Daniel are back, this time on the tail of a group of Japanese yakuza.","Police inspector Emilien and his",6.5,50362,0.626164,60.726164,54,9.8,50.926164
"tt0184894","Pallottole cinesi","Shanghai Noon",2000,"2000-08-18","Action, Adventure, Comedy",110,"USA, Hong Kong","English","Mandarin","Sioux","Tom Dey","Miles Millar, Alfred Gough","Jackie Chan, Owen Wilson, Lucy Liu, Brandon Merrill, Roger Yuan, Xander Berkeley, Rongguang Yu, Cui Ya Hui, Eric Chen, Jason Connery, Walton Goggins, Adrien Dorval, Rafael Báez, Stacy Grant, Kate Luyben","Jackie Chan","Jackie Chan, Owen Wilson","A Chinese man travels to the Wild West to rescue a kidnapped Princess. After teaming up with a train robber, the unlikely duo takes on a Chinese traitor and his corrupt boss.","A Chinese man travels to the Wild",6.6,117582,56.937502,99.274467,297,55,44.274467
"tt0186151","Frequency - Il futuro è in ascolto","Frequency",2000,"2000-11-10","Crime, Drama, Mystery",118,"USA","English","","","Gregory Hoblit","Toby Emmerich","Dennis Quaid, Jim Caviezel, Shawn Doyle, Elizabeth Mitchell, Andre Braugher, Noah Emmerich, Melissa Errico, Daniel Henson, Jordan Bridges, Stephen Joffe, Jack McCormack, Peter MacNeill, Michael Cera, Marin Hinkle, Richard Sali","Dennis Quaid","Dennis Quaid, Jim Caviezel","An accidental cross-time radio link connects father and son across 30 years. The son tries to save his father's life, but then must fix the consequences.","An accidental cross-time radio",7.3,99464,45.010278,68.106245,547,31,37.106245
"tt0186566","Space Cowboys","Space Cowboys",2000,"2000-09-01","Action, Adventure, Thriller",130,"USA","English","","","Clint Eastwood","Ken Kaufman, Howard Klausner","Clint Eastwood, Tommy Lee Jones, Donald Sutherland, James Garner, James Cromwell, Marcia Gay Harden, William Devane, Loren Dean, Courtney B. Vance, Barbara Babcock, Rade Serbedzija, Blair Brown, Jay Leno, Nils Allen Stewart, Deborah Jolly","Clint Eastwood","Clint Eastwood, Tommy Lee Jones","When retired engineer Frank Corvin (","When retired engineer Frank Corvin",6.4,72407,90.464773,128.884132,351,65,63.884132
"tt0187078","Fuori in 60 secondi","Gone in Sixty Seconds",2000,"2000-09-15","Action, Crime, Thriller",118,"USA","English","","","Dominic Sena","H.B. Halicki, Scott Rosenberg","Nicolas Cage, Giovanni Ribisi, Angelina Jolie, T.J. Cross, William Lee Scott, Scott Caan, James Duval, Will Patton, Delroy Lindo, Timothy Olyphant, Chi McBride, Robert Duvall, Christopher Eccleston, Vinnie Jones, Grace Zabriskie","Nicolas Cage","Nicolas Cage, Giovanni Ribisi","A retired master car thief must come back to the industry and steal fifty cars with his crew in one night to save his brother's life.","A retired master car thief must",6.5,256788,101.648571,237.202299,552,90,147.202299
"tt0187393","Il patriota","The Patriot",2000,"2000-08-25","Action, Drama, History",165,"USA, Germany","English","French","","Roland Emmerich","Robert Rodat","Mel Gibson, Heath Ledger, Joely Richardson, Jason Isaacs, Chris Cooper, Tchéky Karyo, Rene Auberjonois, Lisa Brenner, Tom Wilkinson, Donal Logue, Leon Rippy, Adam Baldwin, Jay Arlen Jones, Joey D. Vieira, Gregory Smith","Mel Gibson","Mel Gibson, Heath Ledger","Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.","Peaceful farmer Benjamin Martin",7.2,250764,113.330342,215.294342,1196,110,105.294342
"tt0187738","Blade II","Blade II",2002,"2002-08-16","Action, Fantasy, Horror",117,"Germany, USA","English","Romanian","Czech","Guillermo del Toro","Marv Wolfman, Gene Colan","Wesley Snipes, Kris Kristofferson, Ron Perlman, Leonor Varela, Norman Reedus, Thomas Kretschmann, Luke Goss, Matt Schulze, Danny John-Jules, Donnie Yen, Karel Roden, Marit Velle Kile, Tony Curran, Daz Crawford, Santiago Segura","Wesley Snipes","Wesley Snipes, Kris Kristofferson","Blade forms an uneasy alliance with the vampire council in order to combat the Reapers, who are feeding on vampires.","Blade forms an uneasy alliance",6.7,196524,82.348319,155.010032,575,54,101.010032
"tt0190138","FBI - Protezione testimoni","The Whole Nine Yards",2000,"2000-10-06","Comedy, Crime",98,"USA","English","French","Spanish","Jonathan Lynn","Mitchell Kapner","Bruce Willis, Matthew Perry, Rosanna Arquette, Michael Clarke Duncan, Natasha Henstridge, Amanda Peet, Kevin Pollak, Harland Williams, Carmen Ferland, Serge Christiaenssens, Renee Madeline Le Guerrier, Jean-Guy Bouchard, Howard Bilerman, Johnny Goar, Deano Clavet","Bruce Willis","Bruce Willis, Matthew Perry","A struggling dentist's life is turned upside down when a famous gangster moves in next door, and his wife convinces him to inform a notorious mob boss about the gangster's whereabouts.","A struggling dentist's life is",6.7,108581,57.262492,106.371651,321,41.3,65.071651
"tt0190332","La tigre e il dragone","Wo hu cang long",2000,"2001-02-02","Action, Adventure, Fantasy",120,"Taiwan, Hong Kong, USA, China","Mandarin","","","Ang Lee","Du Lu Wang, Hui-Ling Wang","Yun-Fat Chow, Michelle Yeoh, Ziyi Zhang, Chen Chang, Sihung Lung, Pei-Pei Cheng, Fazeng Li, Xian Gao, Yan Hai, Deming Wang, Li Li, Suying Huang, Jinting Zhang, Rui Yang, Kai Li","Yun-Fat Chow","Yun-Fat Chow, Michelle Yeoh","A young Chinese warrior steals a sword from a famed swordsman and then escapes into a world of romantic adventure with a mysterious man in the frontier of the nation.","A young Chinese warrior steals",7.8,249561,128.078872,213.525736,1673,17,196.525736
"tt0190590","Fratello, dove sei?","O Brother, Where Art Thou?",2000,"2000-11-10","Adventure, Comedy, Crime",107,"UK, France, USA","English","","","Joel Coen, Ethan Coen","Homer, Ethan Coen","George Clooney, John Turturro, Tim Blake Nelson, John Goodman, Holly Hunter, Chris Thomas King, Charles Durning, Del Pentecost, Michael Badalucco, J.R. Horne, Brian Reddy, Wayne Duvall, Ed Gale, Ray McKinnon, Daniel von Bargen","George Clooney","George Clooney, John Turturro","In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.","In the deep south during the 1930s,",7.7,279523,45.512588,71.868327,910,26,45.868327
"tt0191754","28 giorni","28 Days",2000,"2000-06-16","Comedy, Drama",103,"USA","English","","","Betty Thomas","Susannah Grant","Sandra Bullock, Viggo Mortensen, Dominic West, Elizabeth Perkins, Azura Skye, Steve Buscemi, Alan Tudyk, Mike O'Malley, Marianne Jean-Baptiste, Reni Santoni, Diane Ladd, Margo Martindale, Susan Krebs, Loudon Wainwright III, Katie Scharf","Sandra Bullock","Sandra Bullock, Viggo Mortensen","A big-city newspaper columnist is forced to enter a drug and alcohol rehab center after ruining her sister's wedding and crashing a stolen limousine.","A big-city newspaper columnist",6.1,43672,37.170488,62.198945,205,43,19.198945
"tt0195685","Erin Brockovich - Forte come la verità","Erin Brockovich",2000,"2000-04-14","Biography, Drama",131,"USA","English","","","Steven Soderbergh","Susannah Grant","Julia Roberts, David Brisbin, Dawn Didawick, Albert Finney, Valente Rodriguez, Conchata Ferrell, George Rocky Sullivan, Pat Skipper, Jack Gill, Irene Olga López, Emily Marks, Julie Marks, Scotty Leavenworth, Gemmenne de la Peña, Erin Brockovich-Ellis","Julia Roberts","Julia Roberts, David Brisbin","An unemployed single mother becomes a legal assistant and almost single-handedly brings down a California power company accused of polluting a city's water supply.","An unemployed single mother becomes",7.3,170733,125.595205,256.271286,525,52,204.271286
"tt0195714","Final Destination","Final Destination",2000,"2000-08-25","Horror, Thriller",98,"USA","English","French","","James Wong","Glen Morgan, James Wong","Devon Sawa, Ali Larter, Kerr Smith, Kristen Cloke, Daniel Roebuck, Roger Guenveur Smith, Chad Donella, Seann William Scott, Tony Todd, Amanda Detmer, Brendan Fehr, Forbes Angus, Lisa Marie Caruk, Christine Chatelain, Barbara Tyson","Devon Sawa","Devon Sawa, Ali Larter","After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.","After a teenager has a terrifying",6.7,224856,53.331147,112.880294,730,23,89.880294
